"taxon","bm_stringy","bm_iron","bm_multi","variety","has_subsp","TAS","taxon.sans.subsp","section","subgenus","subgenus.infered","section.full","subgenus.full","animal","water_logging_tolerance_.1_month..6_months.1.6_months","water_logging_tolerance_.1_month.1.6_months","water_logging_tolerance_not_applicable","lp_deciduous","pgf_tree","pgf_shrub","pgf_treelet","pgf_multi","fc_seeding","ls_500plus","fr_resprouts","rs_epicormic","rs_lignotuber","rs_none","rs_multi","inund_tol","wl_tol","bm_box","bm_gum","bm_ribbon","bm_stocking","genome_size","plant_height","leaf_area","leaf_dry_mass","leaf_delta13C","leaf_N_per_dry_mass","leaf_C_per_dry_mass","leaf_length","leaf_width","SLA","seed_mass","vein_density","vein_angle_secondary","wood_density","SLA.log","plant_height.log","leaf_width.log","leaf_length.log","leaf_area.log","leaf_dry_mass.log","seed_mass.log","num_occ","eoo_km2","aoo_km2","eoo_centroid_lon","eoo_centroid_lat","bio1_min","bio1_max","bio1_02","bio1_98","bio1_05","bio1_95","bio1_10","bio1_90","bio5_min","bio5_max","bio5_02","bio5_98","bio5_05","bio5_95","bio5_10","bio5_90","bio6_min","bio6_max","bio6_02","bio6_98","bio6_05","bio6_95","bio6_10","bio6_90","bio10_min","bio10_max","bio10_02","bio10_98","bio10_05","bio10_95","bio10_10","bio10_90","bio12_min","bio12_max","bio12_02","bio12_98","bio12_05","bio12_95","bio12_10","bio12_90","bio14_min","bio14_max","bio14_02","bio14_98","bio14_05","bio14_95","bio14_10","bio14_90","bio17_min","bio17_max","bio17_02","bio17_98","bio17_05","bio17_95","bio17_10","bio17_90","BDW_min","BDW_max","BDW_02","BDW_98","BDW_05","BDW_95","BDW_10","BDW_90","CLY_min","CLY_max","CLY_02","CLY_98","CLY_05","CLY_95","CLY_10","CLY_90","DER_min","DER_max","DER_02","DER_98","DER_05","DER_95","DER_10","DER_90","pHc_min","pHc_max","pHc_02","pHc_98","pHc_05","pHc_95","pHc_10","pHc_90","PTO_min","PTO_max","PTO_02","PTO_98","PTO_05","PTO_95","PTO_10","PTO_90","SLT_min","SLT_max","SLT_02","SLT_98","SLT_05","SLT_95","SLT_10","SLT_90","SND_min","SND_max","SND_02","SND_98","SND_05","SND_95","SND_10","SND_90","aridity_min","aridity_max","aridity_02","aridity_98","aridity_05","aridity_95","aridity_10","aridity_90","bio1_b90","bio10_b90","bio12_b90","bio14_b90","aridity_b90","PTO_b90","aridity_05.log","aridity_95.log","bio12_b90.log","bio12_05.log","bio14_05.log","bio14_b90.log","aridity_b90.log","aridity_b90.sqrt","DER_95.log","PTO_05.log","PTO_b90.log","aridity_02.log","aridity_98.log","se.leaf_area","se.leaf_delta13C","se.leaf_N_per_dry_mass","se.specific_leaf_area","se.wood_density","se.seed_mass","se.seed_length","se.seed_width","se.leaf_N_per_area","se.leaf_length","se.leaf_width","se.plant_height","se.leaf_dry_mass","se.leaf_C_per_dry_mass","se.germination","se.genome_size","se.vein_angle_secondary","se.vein_density"
"Corymbia_arenaria",NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,1,1,1,0,1,NA,NA,0,0,0,0,NA,7,NA,NA,NA,NA,NA,125,19,NA,NA,NA,NA,NA,NA,1.945910149,2.944438979,4.828313737,NA,NA,NA,73,947072.2343,196,131.6545724,-23.48189666,13,29,25,28,25,27,26,27,25,40,30.44,38,32.6,38,35,38,5,21,13.44,20.56,14,19,16,19,18,32,28,31,28,31,29,30,667,1648,740.04,1584.16,995,1496.8,1046,1452.6,0,44,0,1,0,1,0,1,4,148,4,11,5.2,10,6,10,1.306494037,1.56578205,1.389071414,1.563812973,1.41463724,1.559822261,1.46466107,1.547323294,9.886766036,20.49723434,9.942986317,19.73038064,10.97826799,19.26259855,11.42140331,17.68749943,1.329101205,35.86118317,1.4021207,25.30864952,1.941489124,22.89270897,3.301719141,20.88855515,4.644866943,5.775359313,4.950756683,5.57484628,5.007086007,5.500989676,5.042376264,5.399942096,0.010333508,0.043327929,0.011092157,0.036836269,0.011721349,0.031793951,0.012164743,0.025204661,3.028907895,13.43640836,3.088730704,5.224892073,3.128416034,5.091309206,3.194899996,4.686652406,72.44972865,87.02324422,73.76433614,86.70378164,75.08491262,85.89000804,77.2072553,84.54925715,0.1928,0.583400011,0.310599993,0.582767992,0.359920013,0.577799976,0.425099999,0.544499993,2,3,501.8,1,0.217879963,0.020072602,-1.021873458,-0.548527533,6.220192477,6.902742737,0,0.693147181,0.197111612,0.466776138,3.130818474,-4.446343388,-3.908399501,-1.169249391,-0.539966127,NA,NA,NA,NA,NA,NA,1.5,NA,NA,65,11,NA,NA,NA,NA,NA,NA,NA
"Corymbia_aspera",NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,1,1,1,0,1,NA,NA,0,0,0,0,NA,15,NA,NA,NA,NA,NA,41.5,21,NA,NA,NA,NA,NA,NA,2.708050201,3.044522438,3.725693427,NA,NA,NA,301,3179031.472,920,127.3922316,-22.97657592,16,29,24,29,24,28,25,28,29,41,34,41,36,39,36,39,5,20,7,17,9,17,10,16,22,34,29,33,30,33,30,32,247,1180,275,1038,310,990,362,896,0,12,0,4,0,4,0,3,2,46,4,20,4,17,4,14,1.321177105,1.679556866,1.379114148,1.571312687,1.409409279,1.557959189,1.431887078,1.53756236,6.556608121,50.40697543,9.469127944,37.38818822,10.2491103,30.91669092,11.28998983,26.02147013,0.433627814,52.35544586,0.640052682,43.0332193,0.719614768,31.56186018,1.11233238,23.81273766,4.948690017,7.002861023,5.019136424,6.411034172,5.083264641,6.137731751,5.1504083,5.882092126,0.009275835,0.068066079,0.012206337,0.044724926,0.013195103,0.040097867,0.014354277,0.03468551,1.055900127,15.30792379,2.304282204,12.72915101,2.722094715,11.60454555,3.472275198,10.57209441,28.74490738,94.18660482,43.60178502,88.4800692,55.9566927,86.1631094,59.75222384,83.763819,0.073299997,0.450300008,0.080799997,0.380600005,0.090400003,0.352400005,0.109899998,0.338699996,4,3,680,4,0.262000002,0.026902764,-2.40351098,-1.042988371,6.523562306,5.736572297,0,1.609437912,0.232697766,0.511859358,3.451949435,-4.327909535,-3.615526237,-2.515778351,-0.966006311,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.5,14,NA,NA,NA,NA,NA,NA,NA
"Corymbia_aureola",NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,1,1,1,0,1,NA,NA,0,0,0,0,0.900243309,15,1861.0165,395.7333335,NA,NA,NA,145,26,4.704326319,8.3848,3.275,68.52,NA,1.548482579,2.708050201,3.258096538,4.976733742,7.528878123,5.980740584,2.126420543,36,192042.7372,60,145.5260443,-26.88029958,15,22,19.2,22,21,22,21,22,26,33,29.5,33,31,33,32,33,8,10,8.7,10,9,10,9,10,20,27,23.5,27,25.75,27,26,27,574,744,592.9,741.9,601,741,602,734,11,24,11,23.3,11,23,11,21,55,78,55,76.6,55,76,55.5,69.5,1.369903704,1.51611493,1.377997124,1.510096115,1.390577763,1.503436059,1.402072738,1.481920362,15.85677417,27.46987184,15.92469384,27.05523195,16.4511898,26.56582999,17.70394365,25.21298599,1.953395367,12.87625122,1.966161513,10.57804041,2.007367074,8.977109671,2.107698798,8.364247799,5.02343297,6.059520801,5.02343297,5.748326151,5.02343297,5.550159375,5.027182976,5.491164843,0.016008334,0.052985078,0.020414672,0.051728897,0.022783265,0.049574164,0.0238744,0.039610133,3.834989587,13.77109051,6.323937158,13.55189724,7.453470091,12.61817515,7.713006258,11.97957428,46.87115924,76.26678848,47.49261004,76.15117658,49.84812466,74.59043916,53.34261513,71.27195676,0.263000011,0.365799993,0.263000011,0.362580001,0.2663,0.361200005,0.267950013,0.344749987,1,1.25,140,12,0.094900005,0.026790898,-1.323131785,-1.018323444,4.94875989,6.398594935,2.48490665,2.564949357,0.090663039,0.308058443,2.194677968,-3.781728984,-3.619693071,-1.335601205,-1.014510137,16.6835,NA,NA,0.0687930734999997,NA,NA,1,NA,NA,60,14,NA,9.33333350000001,NA,0,NA,NA,NA
"Corymbia_bella",NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,NA,1,1,1,0,1,NA,NA,0,0,0,0,0.916165547,20,NA,NA,NA,NA,NA,150,15.5,NA,4.3944,NA,NA,NA,NA,2.995732274,2.740840024,5.010635294,NA,NA,1.480331003,323,2291049.232,1052,135.9751955,-17.57668782,21,29,23,29,26,28,26,28,27,40,29,39,30,39,31,38,9,24,13,23,14,21,15,19.8,25,33,27.44,33,28,32,29,31,483,1941,577.2,1861.04,658.3,1692.8,750,1584.8,0,29,0,8.12,0,5.9,0,2,2,92,2,37.12,3,27.3,4,12,1.249937693,1.579037944,1.379681208,1.55687107,1.400537392,1.542795698,1.425883542,1.532512148,3.608833909,53.33370717,8.860883697,40.69820697,10.44961548,35.56756926,12.59235787,32.11989307,0.498573899,154.996521,0.914594114,86.22601624,1.634616613,71.47110748,2.725235343,39.72624588,4.499060631,6.573600054,4.779404942,6.088128408,4.90925924,5.898688674,4.982218067,5.796007752,0.009394745,0.069424635,0.010683338,0.041788661,0.012074013,0.032947844,0.013515012,0.027593558,0.669228892,19.41838392,2.491314356,17.18161437,2.913511554,15.89481314,3.439558486,13.80914513,36.44553439,93.05054855,46.83674901,89.43596903,51.39256493,85.90730158,54.38457934,82.76984978,0.151899993,1.169800043,0.178083997,0.781572001,0.211640002,0.701850015,0.25498001,0.655279994,2,4,1034.5,5.9,0.490210013,0.02087383,-1.552868552,-0.354035552,6.942639681,6.489660754,0,1.931521412,0.398917058,0.700149993,4.269293277,-4.416699789,-3.869259049,-1.725499947,-0.246448002,NA,NA,NA,NA,NA,NA,2,NA,NA,80,9.5,NA,NA,NA,NA,NA,NA,NA
"Corymbia_blakei",NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,1,1,1,0,1,NA,NA,0,0,0,0,NA,10,NA,NA,NA,NA,NA,85,10.5,NA,NA,NA,NA,NA,NA,2.302585093,2.351375257,4.442651256,NA,NA,NA,101,665562.6395,296,146.1360022,-27.57797798,14,25,21,25,21,25,21,25,27,38,33,37,34,37,34,37,2,11,7,11,7,11,7,11,21,31,28,31,28,31,29,31,264,958,286,592,294,539,313,503,5,56,5,18,5,17,6,14,23,188,23,69,23,56,23,54,1.360543032,1.563440084,1.438198566,1.545253555,1.446547091,1.53883183,1.461023033,1.536760708,11.98162492,41.2450072,14.45758915,41.03239314,15.38148959,37.15698878,16.87192456,33.86767673,0.628668487,56.09074783,2.479430199,50.61443329,4.392929077,47.10776901,6.838133335,43.79248047,4.874452273,7.028011799,4.956336339,6.791647275,5.005577246,6.566403151,5.070458968,6.334922791,0.015345405,0.044293747,0.01647874,0.038785191,0.017969565,0.036100145,0.019966353,0.032974315,5.440579891,19.04588,6.03339076,12.40469027,6.468564113,11.2337184,6.848824819,10.80131229,33.32463614,80.99208705,38.71848234,78.1054484,43.61404228,76.96871694,50.40461032,74.65880458,0.095700003,0.550000012,0.097199999,0.2509,0.1087,0.205799997,0.112999998,0.196899995,4,3,245,12,0.097099997,0.018130579,-2.219163487,-1.580850471,5.505331536,5.683579767,1.791759469,2.564949357,0.092670332,0.311608724,3.852437935,-4.01907576,-4.0101553,-2.330984578,-1.382700826,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,7.5,NA,NA,NA,NA,NA,NA,NA
"Corymbia_bleeseri",NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,NA,1,1,1,0,1,NA,NA,0,0,0,0,NA,20,1661.693333,315.1098039,-28.33875,8.635692308,482.985,126.25,16.75,5.190490911,11.37693333,NA,NA,0.661332115,1.646828281,2.995732274,2.818398258,4.838264068,7.415592442,5.752921162,2.431587914,273,572773.3705,816,130.4350125,-14.62945999,25,29,26,28,26,28,26,28,29,39,30,38,31,37,32,37,13,24,14.44,22,15,22,15,21,27,32,28,31,28,31,28,30,606,2000,914.88,1936.56,969.4,1911,1033.6,1811.4,0,4,0,3,0,3,0,2,2,15,3,12.56,3,12,4,9,1.262162924,1.56578205,1.377626321,1.555311847,1.393572984,1.547399052,1.407138248,1.53766226,6.955617428,35.09500694,8.472895594,27.52179382,10.45725329,24.74904165,12.03701852,22.11903922,0.500322759,46.64160919,0.726489625,38.28173996,2.171209419,32.90259628,3.809954453,29.97668076,4.852749268,6.049137592,4.897059441,5.837645887,4.930298424,5.645480545,4.961010599,5.46764609,0.009495743,0.039611485,0.010408576,0.029615422,0.011142236,0.025358256,0.012195225,0.022890049,2.020078222,20.82544422,2.885856668,14.63678886,3.148772488,13.29595702,3.624251453,12.19172163,55.14046415,92.08062108,57.31001587,88.86323547,60.084666,86.36643359,63.74894702,83.57261149,0.182600006,0.89200002,0.340491993,0.812228022,0.350819993,0.808379996,0.3685,0.781580007,2,3,941.6,3,0.457560003,0.014216019,-1.047482027,-0.212723039,6.848642014,6.876677323,0,1.386294361,0.376763807,0.676431817,3.493551569,-4.497012302,-4.25338583,-1.077363669,-0.207974163,124.689379151565,0.322397201224116,0.34803943087499,0.148855818071421,0.0139263707431208,3.33227690192624,3,NA,0.3208924485,26.9579147314229,4.36606229914324,0,21.3294389388474,4.31930961223154,NA,NA,NA,NA
"Corymbia_bloxsomei",NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,1,1,1,0,1,NA,NA,0,0,0,0,0.899617923,20,2752.275,589.975,NA,NA,NA,138,30.5,4.666828877,NA,NA,NA,0.745,1.5404798,2.995732274,3.417726684,4.927253685,7.920183121,6.380080163,NA,75,320429.7763,212,146.452329,-28.73414556,15,22,19,21.52,19,20,19,20,26,33,31,32,31,32,31,32,7,9,7,9,7,9,7,8.6,20,28,25,26.52,25,26,25,26,574,741,624.36,730.6,637.5,724,644.8,716.6,19,32,23,31,24,30,25,28.6,63,102,74.96,100.56,84,97.3,84.4,97,1.35449024,1.51611493,1.365947526,1.461597575,1.376595138,1.455085168,1.38672777,1.45113248,17.07614708,51.87926992,21.48739415,45.32690773,23.73828004,43.79132353,25.16394164,42.41791789,5.078528404,46.68397522,5.257465305,44.35567963,7.730192804,43.00587654,9.049593353,41.95770645,5.027706305,6.655467749,5.051313556,6.476526368,5.071112863,6.155565778,5.105109612,6.075096925,0.01451469,0.041968497,0.01563807,0.040428913,0.016801318,0.03923834,0.017693212,0.037091055,3.834989587,15.91749636,10.39004113,15.55578913,10.85148369,15.50287755,11.37028716,15.20446472,35.13970121,76.26678848,39.73571971,66.16426854,43.33630104,64.69793116,45.55516307,63.94189491,0.287800014,0.364100009,0.290440009,0.363059999,0.302079991,0.362800002,0.318459988,0.355140007,1,1,86.5,6,0.060720012,0.022437022,-1.197063427,-1.013903555,4.471638793,6.457554277,3.218875825,1.945910149,0.058947934,0.246414309,3.76133677,-4.086297973,-3.797042901,-1.236358233,-1.013187172,21.425,NA,NA,0.0742301505,NA,NA,1.75,NA,NA,50,20.5,NA,13.975,NA,NA,NA,NA,NA
"Corymbia_brachycarpa",NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,1,1,1,0,1,NA,NA,0,0,0,0,0.906545327,15,NA,NA,NA,NA,NA,107.5,15,NA,NA,NA,NA,NA,NA,2.708050201,2.708050201,4.677490848,NA,NA,NA,134,232059.5768,416,146.0936958,-22.32315617,20,24,20,23,21,23,21,23,30,35,31.66,35,32,35,32,34,7,12,7,11.34,7,11,8,11,24,29,26,29,26,29,26,29,472,772,487,748.72,492,738.35,499.6,719.5,5,24,6,22,6,22,6,21,26,79,31.3,69.34,34,66,36,66,1.32904613,1.573474824,1.408516022,1.559116978,1.449022981,1.553004146,1.477696969,1.548399915,10.72368034,52.00134405,11.8145022,35.97592429,12.47095222,28.65397684,13.48350986,26.03832601,1.632359028,58.19841003,4.347062912,51.41167854,5.851602864,50.23312893,7.668312263,46.43556061,4.853884538,6.566317479,4.876188122,5.893223804,4.927933598,5.600930317,4.970682748,5.537658477,0.01037998,0.058597544,0.010699017,0.041994975,0.011405566,0.033928925,0.012292174,0.025734856,5.699751457,15.84370756,6.028363249,13.84250447,6.329109204,12.38109128,6.552880311,11.47729635,29.46627458,87.46927261,49.3647501,83.49883527,54.35673005,82.04320749,61.613495,81.16099968,0.181400001,0.338400006,0.184898001,0.319839988,0.188350005,0.293160009,0.194989999,0.272160003,2,3,246.35,16,0.104810005,0.022523359,-1.66945332,-1.227036712,5.510804338,6.198478716,1.945910149,2.833213344,0.099673379,0.323743733,3.916674748,-4.473653791,-3.793202327,-1.687950952,-1.139934446,NA,NA,NA,NA,NA,NA,1.5,NA,NA,42.5,6,NA,NA,NA,NA,NA,NA,NA
"Corymbia_bunites",NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,1,1,1,0,1,NA,NA,0,0,0,0,0.928315412,25,2012.6,340.3,NA,NA,NA,136.5,26,5.91661903,9.4296,3.925,61.36,NA,1.777765176,3.218875825,3.258096538,4.916324615,7.607182697,5.829827582,2.243853678,71,127089.3931,180,146.0139284,-28.12122609,15,23,18,22,18,22,18,22,26,33,28,33,28,32,28,32,6,11,6,10,6,10,7,10,20,28,23,27,23,27,23,27,548,803,591.6,797,636,792,661,789,19,30,22.2,30,24,29,24,29,63,93,68.8,93,75,92,76,91,1.196046472,1.51611493,1.23309708,1.467628467,1.2343856,1.453325421,1.253826916,1.430917919,15.90736818,40.59222349,17.28562965,36.64013799,17.78626029,30.03884681,18.12467194,27.20857747,1.432691216,21.88975143,1.507108855,12.85589237,1.792998731,12.12775421,2.24730134,11.38279152,4.823923031,6.332833687,4.865939903,6.0223255,4.998618603,5.889745474,5.059110403,5.680393378,0.016008334,0.077232105,0.0236149,0.074725964,0.025735172,0.069017114,0.029923769,0.062324322,3.834989587,23.15316582,9.961111641,20.38369007,10.56469027,19.04772838,11.20235809,18.86896133,41.11733437,76.26678848,44.05812162,65.73088862,44.71643257,64.18044567,46.39434306,62.07821719,0.272799999,0.361999989,0.288200009,0.360100001,0.300149992,0.356000006,0.31189999,0.350800008,4,4,156,5,0.055850014,0.043281942,-1.203472956,-1.032824531,5.056245805,6.455198563,3.218875825,1.791759469,0.054346143,0.236326076,2.495496562,-3.659896651,-3.140019772,-1.244100564,-1.021373506,23.9,NA,NA,0.0897234650000001,NA,NA,1.5,NA,NA,63.5,14,NA,9.19999999999999,NA,0.0378593889720018,NA,NA,NA
"Corymbia_cadophora_cadophora",NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,1,1,1,0,1,NA,NA,0,0,0,0,NA,6,NA,NA,-28.59,13.04,490.487,175,58,3.664381296,21.8392,NA,NA,NA,1.298659507,1.791759469,4.060443011,5.164785974,NA,NA,3.08370652,133,141264.1874,440,125.6167582,-16.58324078,24,29,25,29,26,29,26,28,30,40,30,40,30,40,31,40,11,24,13,23,14,22,14,21,27,33,28,33,29,33,29,32,643,1454,644.64,1424.72,683,1340.6,724.2,1073,0,1,0,1,0,1,0,1,3,8,3,8,3,7,4,7,1.351530492,1.568544447,1.397292327,1.561330885,1.434727282,1.557067546,1.453086716,1.54235267,5.769207795,39.76112874,6.485455349,38.69517629,7.704584424,32.91201363,11.35495119,28.05453205,0.586890042,45.08765793,0.609661472,33.57210541,1.040417433,30.64998112,1.542587805,25.16420441,4.914416552,6.08280762,5.006746987,6.031971807,5.050983524,5.960853895,5.127727087,5.933416375,0.010451712,0.047980679,0.011155223,0.040665941,0.012234936,0.034258401,0.01354082,0.029678709,1.397617678,9.636451562,1.569827185,9.405775836,2.03921878,9.21157198,2.917105204,7.669969948,50.47936694,92.71022288,51.86255822,91.69730103,54.26923558,90.54820277,58.44429779,84.58235639,0.189500004,0.538500011,0.190799996,0.52579999,0.196275,0.419750005,0.212250002,0.408899993,3,4,657.6,1,0.223475005,0.022023465,-1.628238544,-0.868095971,6.49011637,6.52649486,0,0.693147181,0.201695175,0.472731431,3.422632046,-4.40345982,-3.815646812,-1.656529541,-0.642834386,NA,NA,NA,NA,NA,NA,4,NA,NA,80,28,NA,NA,NA,NA,NA,NA,NA
"Corymbia_calophylla",NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,NA,1,1,1,0,1,NA,NA,0,0,0,0,0.844198175,40,11968.7363,430.7136364,-27.65292373,14.52468619,515.5333333,130,37.5,6.174427591,78.9,2.75,74.31,0.552957605,1.82041618,3.688879454,3.624340933,4.86753445,9.390053221,6.065443452,4.368181228,442,1373674.268,1524,127.4878073,-34.20359987,12,20,14,19,14,19,14,19,20,35,21,33,22,32,24,32,3,14,4.82,13,5,11,5,10,18,27,18,25,19,25,19,25,328,1440,446.3,1201.36,491,1151.8,520.1,1105.5,6,37,8,25,8,24,9,22,25,120,31.82,87,33,81,35,78,1.294901907,1.626008411,1.355717921,1.558868056,1.377759417,1.539914759,1.395198154,1.523398284,1.212603231,31.21177069,3.126424448,19.41617327,3.829173144,16.26615931,5.768233379,14.24958903,0.400482208,62.44894409,0.824365113,47.33577957,0.993035507,37.68845062,1.637326241,23.51032257,4.290779908,6.47094806,4.458707161,5.941193104,4.522847605,5.427264357,4.597247473,5.336153952,0.009292584,0.039054879,0.011537408,0.029812167,0.012628935,0.026581409,0.013673004,0.023343233,0.292873291,13.87956142,0.688513374,6.577365189,0.919829707,4.714645545,1.410878817,4.207971231,50.48380915,97.73900986,68.17531377,94.95805537,72.45512263,92.93488032,74.82422791,91.29399185,0.143000007,0.855400026,0.217231995,0.789316001,0.242400005,0.751139975,0.255960006,0.674860001,5,6,660.8,16,0.508739969,0.013952474,-1.417166002,-0.28616326,6.494963395,6.196444128,2.197224577,2.833213344,0.411274845,0.713260099,3.629353698,-4.371764637,-4.272098453,-1.526789395,-0.23658853,183.925097620845,0.041476262492931,0.136347999655082,0.0340656988054065,0.00310945622575106,0,2.5,NA,0.175473895125571,60,17.5,NA,20.0764889345156,1.40816214795053,NA,NA,NA,NA
"Corymbia_chippendalei",NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,NA,1,1,1,0,1,NA,NA,0,0,0,0,NA,10,965.6666667,306.6666667,-28.76833333,8.95,492.1833333,97.5,16.5,3.11269,12.233,NA,NA,0.846,1.135487304,2.302585093,2.803360381,4.579852378,6.872818709,5.725761381,2.504137218,190,919254.8373,540,126.8021658,-23.41072881,20,27,21,27,22,27,22,27,35,40,36,40,37,40,37,39,5,13,5,12,5,11,6,11,28,34,29,33,29.45,33,30,33,220,531,260.12,481.54,264,398,280,381.1,1,12,2,9.22,2,8,2,8,9,38,9,35.22,10,34,12,33,1.330989977,1.611405452,1.404183558,1.55467054,1.421915783,1.545309007,1.446303972,1.533185045,6.139775515,24.34040133,7.650295893,22.46666447,8.546525466,21.09017134,9.157043028,19.65995105,1.223147988,54.58307648,2.703940601,51.09030128,5.032931614,44.71674023,6.816083241,40.56255226,4.918175697,6.223347346,4.998466094,6.154839079,5.051009329,6.095941782,5.138747978,5.956357956,0.009882859,0.033190499,0.010471792,0.027267469,0.010936268,0.023364705,0.011607755,0.021600526,1.476035217,9.579189459,2.677793583,8.740485268,4.026833057,8.513194585,4.30005029,7.936417937,64.40115356,93.04810842,66.45363345,92.5522182,67.32155654,91.79634603,69.95837784,90.28796056,0.0682,0.163599998,0.069678002,0.146527995,0.0722,0.125809999,0.073590001,0.122910002,5,3.55,134,6,0.053609999,0.012428437,-2.628315229,-2.072982456,4.905274778,5.575949103,1.098612289,1.945910149,0.052222361,0.231538331,3.800347933,-4.51567065,-4.387768138,-2.663870621,-1.920538777,141.645253283609,0.429002071997068,0.867467578644874,0.104006337979952,NA,1.815,2,NA,NA,32.5,6.5,NA,37.7144240016705,3.8998646700167,0.0440958551844099,NA,NA,NA
"Corymbia_citriodora",NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,NA,1,1,1,0,1,NA,NA,0,0,0,0,0.913741429,42.5,1839.383333,319.625,-27.506,13.29,520.38,150,20.5,7.242280378,4.2527,NA,NA,0.732527143,1.979936126,3.749504076,3.020424886,5.010635294,7.51718565,5.767148434,1.447554075,390,4471635.599,1256,139.1838341,-28.57953975,12,24,15,23,16,23,17,22,23,34,26,33,26,33,27,32,1,18,3,16,5,14,6,13,18,28,20,28,21,27,22,27,467,3323,599.92,1640,614.35,1495.75,642.9,1317,5,99,6,56.1,7,44,11,41,17,311,26.56,176.96,33,139.55,44,128,0.991333137,1.523485204,1.108430195,1.484936441,1.165093331,1.470404599,1.235631645,1.451134268,3.063978394,52.1401933,16.01173205,44.7834613,17.07614708,41.8142306,19.1429464,36.42291082,0.688103855,59.2812767,0.988214459,32.1584729,1.121668065,23.38777752,1.375297022,15.91660118,4.191021601,6.943235238,4.565071821,6.45362539,4.651683195,6.167535305,4.793545405,5.799897114,0.010644626,0.176460748,0.01555577,0.101645935,0.017310157,0.067301455,0.019921716,0.055062895,0.730578283,24.46168009,7.927071177,22.45148092,9.958456786,20.76689329,10.95275068,19.20609283,25.68992392,94.54180781,32.54149497,72.28466482,37.16995214,67.29567261,40.19295705,63.15892461,0.228400007,1.593799949,0.264204007,1.059344015,0.283019993,0.9278,0.297979993,0.794120014,7,6,881.4,37,0.644780007,0.049991297,-1.262237738,-0.074939087,6.782645468,6.420564798,2.079441542,3.63758616,0.497606641,0.802981947,3.152213558,-4.056461816,-2.995906339,-1.33103372,0.057649863,19.8590099898705,0.429425197211342,1.29,0.592176447959949,0.030669391843911,0.356483618136935,1.35,NA,NA,80,14.5,7.5,6.77499999999998,NA,0.034493418478999,0.000161182000000037,NA,NA
